time,acceleration,pressure,altitude,temperature,accel_x,accel_y,accel_z,gyro_roll,gyro_pitch,gyro_yaw,mag_x,mag_y,mag_z,tilt,latitude,longitude,altitude
4.35,-10.9,99419,159.88,21.7,0.83,-0.18,0.07,100.71,-0.16,-4.6,-0.47,0.18,1.36,1.47,43.1050413,-70.9950488,216
4.36,-10.9,99398,161.66,21.6,0.79,-0.21,0.19,100.41,-0.1,-4.41,-0.47,0.18,1.34,1.43,43.1050413,-70.9950488,216
4.37,-10.9,99384,162.84,21.6,0.8,-0.25,0,100.41,0.09,-4.41,-0.47,0.17,1.34,1.39,43.1050413,-70.9950488,216
4.38,-10.9,99387,162.59,21.6,0.84,-0.37,0.38,99.19,0.39,-4.6,-0.49,0.18,1.35,1.35,43.1050413,-70.9950488,216
4.39,-10.9,99398,161.66,21.6,0.73,-0.36,0.03,97.6,0.51,-4.41,-0.48,0.19,1.35,1.31,43.1050413,-70.9950488,216
4.4,-10.9,99386,162.67,21.7,0.79,-0.24,0.3,96.26,0.51,-4.47,-0.49,0.19,1.35,1.27,43.1050413,-70.9950488,216
4.41,-10.9,99389,162.42,21.6,0.77,-0.34,0.11,95.22,0.57,-4.72,-0.48,0.17,1.35,1.23,43.1050413,-70.9950488,216
4.42,-10.9,99390,162.33,21.6,0.79,-0.57,0.29,94.31,0.94,-4.6,-0.49,0.17,1.36,1.19,43.1050413,-70.9950488,216
4.43,-10.9,99383,162.93,21.7,0.77,-0.31,0.07,92.78,0.94,-4.6,-0.49,0.18,1.35,1.14,43.1050413,-70.9950488,216
4.44,-10.9,99367,164.28,21.6,0.77,-0.54,0.14,92.11,1.12,-5.08,-0.5,0.18,1.35,1.1,43.1050413,-70.9950488,216
4.45,-10.9,99373,163.77,21.6,0.77,-0.64,0.29,91.93,1.18,-4.9,-0.5,0.18,1.36,1.06,43.1050413,-70.9950488,216
4.46,-10.9,99362,164.7,21.6,0.76,-0.69,0.01,91.56,1.49,-4.78,-0.5,0.18,1.37,1.01,43.1050413,-70.9950488,216
4.47,-10.9,99362,164.7,21.6,0.76,-0.34,0.35,90.77,1.98,-4.72,-0.5,0.17,1.36,0.97,43.1050413,-70.9950488,216
4.48,-10.9,99351,165.63,21.6,0.73,-0.4,0.06,90.77,2.1,-4.72,-0.51,0.18,1.35,0.92,43.1050413,-70.9950488,216
4.49,-10.9,99360,164.87,21.6,0.76,-0.36,-0.22,90.22,1.98,-4.54,-0.5,0.18,1.36,0.88,43.1050413,-70.9950488,216
4.5,-11.44,99343,166.31,21.6,0.79,-0.45,0.16,89.91,1.73,-4.41,-0.5,0.18,1.36,0.84,43.1050413,-70.9950488,216
4.5,-11.44,99343,166.31,21.6,0.79,-0.45,0.16,89.91,1.73,-4.41,-0.5,0.18,1.36,0.84,43.1050413,-70.9950488,216
4.51,-11.44,99340,166.56,21.6,0.77,-0.55,0.2,89.79,1.79,-4.47,-0.51,0.17,1.35,0.8,43.1050413,-70.9950488,216
4.52,-10.9,99344,166.22,21.6,0.73,-0.45,0.28,88.93,2.28,-4.9,-0.5,0.18,1.37,0.76,43.1050413,-70.9950488,216
4.53,-10.9,99331,167.32,21.6,0.76,-0.7,-0.07,88.63,2.34,-4.54,-0.51,0.18,1.37,0.72,43.1050413,-70.9950488,216
4.54,-10.9,99332,167.24,21.6,0.74,-0.53,0.17,88.26,2.41,-4.47,-0.53,0.18,1.37,0.68,43.1050413,-70.9950488,216
4.55,-10.9,99321,168.17,21.6,0.72,-0.66,0.12,88.57,2.28,-4.9,-0.51,0.19,1.38,0.64,43.1050413,-70.9950488,216
4.56,-10.9,99320,168.25,21.6,0.74,-0.8,0.1,88.32,2.47,-4.78,-0.52,0.17,1.37,0.61,43.1050413,-70.9950488,216
4.57,-10.9,99328,167.58,21.6,0.71,-0.61,0.11,87.65,2.47,-4.54,-0.52,0.19,1.38,0.58,43.1050413,-70.9950488,216
4.58,-10.9,99318,168.42,21.6,0.7,-0.6,0.23,86.86,2.65,-4.66,-0.52,0.18,1.37,0.55,43.1050413,-70.9950488,216
4.59,-10.9,99303,169.69,21.6,0.72,-0.7,-0.02,86.37,2.83,-4.6,-0.52,0.17,1.36,0.52,43.1050413,-70.9950488,216
4.6,-10.9,99314,168.76,21.7,0.73,-0.74,-0.05,85.52,2.89,-4.54,-0.53,0.18,1.36,0.5,43.1050413,-70.9950488,216
4.61,-10.9,99296,170.28,21.6,0.68,-0.68,0.09,85.15,2.95,-4.05,-0.53,0.18,1.37,0.48,43.1050413,-70.9950488,216
4.62,-10.9,99297,170.2,21.6,0.73,-0.81,-0.1,84.54,3.02,-4.35,-0.53,0.17,1.36,0.47,43.1050413,-70.9950488,216
4.63,-10.9,99278,171.81,21.6,0.72,-0.77,-0.05,84.54,3.2,-4.47,-0.53,0.18,1.38,0.47,43.1050413,-70.9950488,216
4.64,-10.9,99292,170.62,21.6,0.71,-0.94,-0.25,84.36,3.08,-4.17,-0.54,0.18,1.39,0.47,43.1050413,-70.9950488,216
4.65,-10.9,99290,170.79,21.7,0.68,-0.7,-0.21,84.3,3.08,-3.99,-0.54,0.17,1.38,0.47,43.1050413,-70.9950488,216
4.66,-10.9,99289,170.88,21.6,0.68,-1.06,-0.1,84.17,3.02,-4.05,-0.53,0.19,1.38,0.48,43.1050413,-70.9950488,216
4.67,-10.9,99277,171.89,21.6,0.68,-0.74,-0.01,84.3,3.2,-3.99,-0.55,0.19,1.4,0.5,43.1050413,-70.9950488,216
4.68,-10.9,99269,172.57,21.7,0.69,-0.75,-0.31,83.69,3.2,-3.68,-0.54,0.18,1.4,0.52,43.1050413,-70.9950488,216
4.69,-10.9,99272,172.32,21.6,0.65,-0.67,-0.38,83.56,3.26,-3.44,-0.54,0.18,1.39,0.54,43.1050413,-70.9950488,216
4.7,-10.9,99266,172.82,21.6,0.63,-0.61,-0.46,83.99,3.26,-3.07,-0.56,0.18,1.39,0.56,43.1050413,-70.9950488,216
4.71,-10.9,99270,172.48,21.6,0.65,-0.76,-0.67,85.03,3.08,-2.95,-0.54,0.17,1.4,0.58,43.1050413,-70.9950488,216
4.72,-10.9,99249,174.26,21.7,0.64,-0.66,-0.42,86.86,2.71,-2.89,-0.54,0.17,1.4,0.61,43.1050413,-70.9950488,216
4.73,-10.9,99250,174.18,21.7,0.62,-0.9,-0.42,87.65,2.28,-3.01,-0.56,0.18,1.39,0.64,43.1050413,-70.9950488,216
4.74,-10.9,99249,174.26,21.6,0.61,-0.82,-0.15,87.71,1.86,-2.83,-0.55,0.17,1.39,0.67,43.1050413,-70.9950488,216
4.75,-10.9,99221,176.63,21.6,0.62,-0.74,-0.23,86.92,1.55,-2.4,-0.56,0.17,1.42,0.69,43.1050413,-70.9950488,216
4.76,-10.9,99247,174.43,21.6,0.64,-0.68,0.1,85.58,1.37,-2.15,-0.55,0.18,1.41,0.71,43.1050413,-70.9950488,216
4.77,-10.9,99238,175.19,21.6,0.65,-0.48,-0.11,84.78,1.25,-2.15,-0.56,0.17,1.39,0.74,43.1050413,-70.9950488,216
4.78,-10.9,99233,175.62,21.6,0.63,-0.51,-0.25,85.21,1.18,-2.03,-0.57,0.19,1.41,0.76,43.1050413,-70.9950488,216
4.79,-10.9,99221,176.63,21.6,0.59,-0.6,0.02,85.21,0.82,-1.79,-0.57,0.18,1.42,0.78,43.1050413,-70.9950488,216
4.8,-10.9,99228,176.04,21.7,0.65,-0.38,-0.05,84.17,0.21,-1.42,-0.56,0.18,1.4,0.79,43.1050413,-70.9950488,216
4.81,-10.9,99218,176.89,21.6,0.62,-0.18,0.2,82.95,0.39,-1.73,-0.57,0.17,1.41,0.81,43.1050413,-70.9950488,216
4.82,-10.9,99219,176.8,21.6,0.63,-0.49,0.11,82.65,0.51,-1.67,-0.57,0.18,1.44,0.83,43.1050413,-70.9950488,216
4.82,-10.9,99219,176.8,21.6,0.63,-0.49,0.11,82.65,0.51,-1.67,-0.57,0.18,1.44,0.83,43.1050413,-70.9950488,216
4.83,-10.9,99217,176.97,21.7,0.59,-0.3,-0.14,82.53,0.51,-1.79,-0.56,0.17,1.41,0.85,43.1050413,-70.9950488,216
4.84,-10.9,99211,177.48,21.7,0.56,-0.34,0.09,82.1,0.45,-1.3,-0.56,0.18,1.41,0.86,43.1050413,-70.9950488,216
4.85,-10.9,99205,177.99,21.6,0.57,-0.34,0.04,81.55,0.45,-1.42,-0.56,0.18,1.42,0.87,43.1050413,-70.9950488,216
4.86,-10.9,99212,177.39,21.7,0.58,-0.26,-0.06,81.06,0.51,-1.73,-0.57,0.19,1.42,0.89,43.1050413,-70.9950488,216
4.87,-10.9,99202,178.24,21.7,0.58,-0.32,-0.08,80.76,0.88,-1.73,-0.57,0.18,1.44,0.91,43.1050413,-70.9950488,216
4.88,-10.9,99209,177.65,21.6,0.56,-0.39,-0.19,80.88,0.94,-1.42,-0.57,0.18,1.43,0.93,43.1050413,-70.9950488,216
4.89,-10.9,99169,181.04,21.7,0.55,-0.32,-0.27,80.82,1,-1.61,-0.59,0.18,1.43,0.95,43.1050413,-70.9950488,216
4.9,-10.9,99190,179.26,21.7,0.55,-0.42,-0.24,80.94,1.12,-1.73,-0.57,0.17,1.44,0.97,43.1050413,-70.9950488,216
4.91,-10.9,99180,180.1,21.6,0.54,-0.33,-0.19,81.43,1,-1.67,-0.56,0.18,1.43,0.98,43.1050413,-70.9950488,216
4.92,-10.9,99173,180.7,21.6,0.56,-0.23,-0.2,81.55,1.06,-1.67,-0.57,0.18,1.43,1,43.1050413,-70.9950488,216
4.93,-10.9,99171,180.87,21.7,0.53,-0.32,-0.2,81.55,0.94,-1.61,-0.57,0.19,1.44,1.02,43.1050413,-70.9950488,216
4.94,-10.9,99181,180.02,21.7,0.51,-0.48,-0.29,81.43,0.82,-1.67,-0.56,0.18,1.45,1.04,43.1050413,-70.9950488,216
4.95,-10.9,99181,180.02,21.7,0.55,-0.24,-0.37,81.55,0.7,-1.48,-0.57,0.18,1.44,1.06,43.1050413,-70.9950488,216
4.96,-10.9,99152,182.48,21.6,0.51,-0.34,-0.18,81.61,0.39,-1.54,-0.57,0.17,1.45,1.07,43.1050413,-70.9950488,216
4.97,-10.9,99153,182.39,21.7,0.53,-0.41,-0.14,82.1,0.39,-1.73,-0.58,0.17,1.46,1.09,43.1050413,-70.9950488,216
4.98,-10.9,99159,181.88,21.7,0.51,-0.4,-0.19,82.34,0.39,-1.85,-0.58,0.17,1.46,1.11,43.1050413,-70.9950488,216
4.99,-10.9,99154,182.31,21.6,0.49,-0.43,-0.11,82.59,0.27,-1.54,-0.56,0.19,1.46,1.12,43.1050413,-70.9950488,216
5,-10.9,99164,181.46,21.7,0.5,-0.37,-0.16,82.28,0.21,-1.54,-0.59,0.18,1.46,1.14,43.1050413,-70.9950488,216
5.01,-10.9,99143,183.24,21.6,0.48,-0.27,-0.18,81.49,0.02,-1.73,-0.58,0.17,1.47,1.15,43.1050413,-70.9950488,216
5.02,-10.9,99141,183.41,21.7,0.47,-0.39,-0.09,80.76,-0.16,-1.79,-0.56,0.18,1.47,1.17,43.1050413,-70.9950488,216
5.03,-10.9,99151,182.56,21.7,0.47,-0.34,-0.22,80.21,-0.04,-1.42,-0.58,0.17,1.46,1.18,43.1050413,-70.9950488,216
5.04,-10.9,99143,183.24,21.6,0.5,-0.37,-0.17,79.72,0.09,-1.61,-0.59,0.18,1.47,1.2,43.1050413,-70.9950488,216
5.05,-10.9,99138,183.66,21.7,0.51,-0.31,-0.09,79.6,0.02,-1.85,-0.58,0.18,1.46,1.21,43.1050413,-70.9950488,216
5.06,-10.9,99139,183.58,21.7,0.49,-0.41,-0.32,79.6,0.02,-1.73,-0.57,0.17,1.47,1.23,43.1050413,-70.9950488,216
5.07,-10.9,99128,184.51,21.7,0.47,-0.43,-0.15,79.9,0.02,-1.67,-0.58,0.17,1.47,1.24,43.1050413,-70.9950488,216
5.08,-10.9,99121,185.1,21.7,0.46,-0.4,-0.29,80.15,0.02,-1.85,-0.58,0.18,1.48,1.26,43.1050413,-70.9950488,216
5.09,-10.9,99127,184.59,21.6,0.47,-0.39,-0.17,80.21,-0.04,-2.03,-0.59,0.18,1.49,1.27,43.1050413,-70.9950488,216
5.1,-10.9,99126,184.68,21.6,0.45,-0.49,-0.17,80.45,-0.28,-1.97,-0.59,0.17,1.49,1.29,43.1050413,-70.9950488,216
5.11,-10.9,99121,185.1,21.6,0.51,-0.42,-0.18,80.51,-0.28,-1.97,-0.58,0.16,1.49,1.31,43.1050413,-70.9950488,216
5.12,-10.9,99125,184.76,21.7,0.47,-0.41,-0.09,80.27,-0.65,-2.03,-0.59,0.18,1.5,1.32,43.1050413,-70.9950488,216
5.13,-10.9,99120,185.19,21.7,0.45,-0.47,-0.12,80.02,-0.77,-1.91,-0.59,0.17,1.48,1.33,43.1050413,-70.9950488,216
5.14,-10.9,99112,185.87,21.7,0.41,-0.44,0,79.6,-1.07,-1.97,-0.58,0.18,1.5,1.34,43.1050413,-70.9950488,216
5.14,-10.9,99112,185.87,21.7,0.41,-0.44,0,79.6,-1.07,-1.97,-0.58,0.18,1.5,1.34,43.1050413,-70.9950488,216
5.15,-10.9,99109,186.12,21.7,0.45,-0.52,0.01,78.92,-1.13,-2.03,-0.58,0.17,1.48,1.35,43.1050413,-70.9950488,216
5.16,-10.9,99104,186.54,21.7,0.43,-0.48,0.1,78.31,-1.01,-2.22,-0.56,0.18,1.49,1.37,43.1050413,-70.9950488,216
5.17,-10.9,99097,187.14,21.7,0.45,-0.55,-0.1,77.58,-1.01,-2.34,-0.59,0.18,1.5,1.38,43.1050413,-70.9950488,216
5.18,-10.9,99091,187.65,21.7,0.4,-0.55,0.07,76.67,-1.07,-2.22,-0.57,0.17,1.5,1.4,43.1050413,-70.9950488,216
5.19,-10.9,99093,187.48,21.7,0.41,-0.45,0.01,75.93,-1.07,-2.34,-0.57,0.19,1.52,1.41,43.1050413,-70.9950488,216
5.2,-10.9,99094,187.39,21.7,0.39,-0.47,0.02,75.45,-1.07,-2.28,-0.58,0.18,1.51,1.42,43.1050413,-70.9950488,216
5.21,-10.35,99070,189.43,21.7,0.4,-0.53,0.02,75.32,-1.01,-2.15,-0.58,0.19,1.51,1.44,43.1050413,-70.9950488,216
5.22,-10.35,99074,189.09,21.7,0.41,-0.57,0.05,74.9,-1.01,-2.28,-0.59,0.17,1.52,1.45,43.1050413,-70.9950488,216
5.23,-10.9,99074,189.09,21.7,0.42,-0.48,-0.02,74.71,-0.71,-2.22,-0.58,0.18,1.51,1.47,43.1050413,-70.9950488,216
5.24,-10.9,99077,188.83,21.7,0.45,-0.52,-0.06,74.41,-0.83,-2.28,-0.58,0.17,1.52,1.48,43.1050413,-70.9950488,216
5.25,-10.9,99085,188.15,21.7,0.41,-0.52,-0.12,74.29,-0.59,-2.28,-0.59,0.18,1.52,1.5,43.1050413,-70.9950488,216
5.26,-10.35,99067,189.68,21.7,0.42,-0.57,-0.04,74.16,-0.77,-2.15,-0.6,0.16,1.52,1.51,43.104969,-70.994995,257
5.26,-10.35,99067,189.68,21.7,0.42,-0.57,-0.04,74.16,-0.77,-2.15,-0.6,0.16,1.52,1.51,43.104969,-70.994995,257
5.26,-10.35,99067,189.68,21.7,0.42,-0.57,-0.04,74.16,-0.77,-2.15,-0.6,0.16,1.52,1.51,43.104969,-70.994995,257
5.27,-10.9,99064,189.93,21.7,0.4,-0.54,-0.13,74.16,-0.77,-2.15,-0.58,0.18,1.54,1.53,43.104969,-70.994995,257
5.28,-10.9,99057,190.53,21.7,0.39,-0.52,0.01,73.98,-0.71,-2.15,-0.59,0.17,1.53,1.54,43.104969,-70.994995,257
5.29,-10.9,99067,189.68,21.7,0.37,-0.44,-0.18,73.86,-0.52,-2.22,-0.58,0.18,1.52,1.56,43.104969,-70.994995,257
5.3,-10.9,99041,191.88,21.7,0.4,-0.49,-0.19,73.98,-0.77,-2.15,-0.58,0.16,1.54,1.57,43.104969,-70.994995,257
5.31,-10.9,99056,190.61,21.6,0.4,-0.47,-0.17,74.1,-0.83,-2.03,-0.59,0.17,1.53,1.59,43.104969,-70.994995,257
5.32,-10.9,99046,191.46,21.7,0.38,-0.42,-0.16,74.16,-0.77,-1.91,-0.58,0.18,1.54,1.6,43.104969,-70.994995,257
5.33,-10.9,99039,192.05,21.6,0.35,-0.41,-0.21,74.29,-0.65,-1.97,-0.6,0.18,1.54,1.61,43.104969,-70.994995,257
5.34,-10.9,99029,192.9,21.7,0.39,-0.45,-0.22,74.47,-0.89,-1.85,-0.58,0.18,1.56,1.62,43.104969,-70.994995,257
5.35,-10.35,99044,191.63,21.7,0.39,-0.38,-0.2,74.77,-1.2,-1.79,-0.59,0.17,1.54,1.63,43.104969,-70.994995,257
5.36,-10.9,99056,190.61,21.7,0.36,-0.34,-0.07,74.96,-1.26,-1.67,-0.59,0.17,1.54,1.64,43.104969,-70.994995,257
5.37,-10.35,99030,192.82,21.7,0.35,-0.44,-0.06,75.08,-1.2,-1.79,-0.59,0.17,1.54,1.65,43.104969,-70.994995,257
5.38,-10.9,99022,193.5,21.7,0.35,-0.42,-0.11,75.02,-1.56,-1.73,-0.59,0.17,1.54,1.65,43.104969,-70.994995,257
5.39,-10.9,99031,192.73,21.7,0.34,-0.37,-0.11,74.77,-1.75,-1.79,-0.59,0.17,1.54,1.66,43.104969,-70.994995,257
5.4,-10.9,99030,192.82,21.7,0.35,-0.36,0.05,74.53,-1.87,-1.79,-0.59,0.17,1.54,1.66,43.104969,-70.994995,257
5.41,-10.35,99004,195.02,21.6,0.34,-0.37,-0.15,74.53,-1.75,-1.79,-0.59,0.17,1.54,1.67,43.104969,-70.994995,257
5.42,-10.35,99020,193.67,21.7,0.33,-0.43,-0.11,74.35,-1.81,-2.03,-0.59,0.17,1.54,1.68,43.104969,-70.994995,257
5.43,-10.35,99013,194.26,21.6,0.32,-0.38,-0.21,74.29,-1.75,-2.09,-0.59,0.17,1.54,1.69,43.104969,-70.994995,257
5.44,-10.35,98990,196.21,21.7,0.36,-0.39,-0.12,74.1,-1.62,-1.97,-0.59,0.18,1.57,1.69,43.104969,-70.994995,257
5.45,-10.35,99004,195.02,21.7,0.29,-0.44,-0.19,73.68,-1.68,-2.09,-0.59,0.18,1.57,1.7,43.104969,-70.994995,257
5.46,-10.35,99009,194.6,21.7,0.31,-0.43,-0.14,73.68,-1.62,-1.97,-0.58,0.18,1.56,1.71,43.104969,-70.994995,257
5.46,-10.35,99009,194.6,21.7,0.31,-0.43,-0.14,73.68,-1.62,-1.97,-0.58,0.18,1.56,1.71,43.104969,-70.994995,257
5.47,-10.9,99000,195.36,21.7,0.35,-0.47,-0.12,73.31,-1.62,-2.28,-0.59,0.17,1.57,1.72,43.104969,-70.994995,257
5.48,-10.35,98994,195.87,21.7,0.34,-0.48,-0.27,73.37,-1.62,-2.22,-0.58,0.18,1.57,1.73,43.104969,-70.994995,257
5.49,-10.35,98992,196.04,21.7,0.33,-0.45,-0.09,73.31,-1.75,-2.15,-0.58,0.17,1.57,1.74,43.104969,-70.994995,257
5.5,-10.35,98995,195.79,21.7,0.32,-0.39,-0.18,73.37,-2.05,-2.22,-0.59,0.18,1.58,1.75,43.104969,-70.994995,257
5.51,-10.35,98968,198.08,21.7,0.33,-0.51,-0.04,73.19,-2.23,-2.15,-0.57,0.17,1.58,1.76,43.104969,-70.994995,257
5.52,-10.9,98999,195.45,21.7,0.37,-0.5,0.05,72.94,-2.17,-2.28,-0.58,0.17,1.59,1.77,43.104969,-70.994995,257
5.53,-10.9,98980,197.06,21.7,0.33,-0.42,-0.2,72.39,-2.11,-2.22,-0.58,0.19,1.59,1.77,43.104969,-70.994995,257
5.54,-10.35,98991,196.12,21.7,0.3,-0.49,-0.04,72.21,-2.29,-1.97,-0.59,0.18,1.59,1.78,43.104969,-70.994995,257
5.55,-10.9,98977,197.31,21.7,0.29,-0.46,-0.01,71.42,-2.36,-2.09,-0.58,0.18,1.59,1.79,43.104969,-70.994995,257
5.56,-10.35,98976,197.4,21.7,0.29,-0.46,-0.2,70.68,-2.54,-2.15,-0.58,0.18,1.59,1.79,43.104969,-70.994995,257
5.57,-10.35,98960,198.75,21.7,0.32,-0.55,-0.08,69.52,-2.54,-2.34,-0.58,0.17,1.6,1.8,43.104969,-70.994995,257
5.58,-10.35,98974,197.57,21.7,0.27,-0.44,-0.04,69.1,-2.54,-2.28,-0.58,0.18,1.58,1.81,43.104969,-70.994995,257
5.59,-10.35,98961,198.67,21.7,0.3,-0.44,-0.02,69.1,-2.66,-2.15,-0.56,0.17,1.6,1.81,43.104969,-70.994995,257
5.6,-10.9,98959,198.84,21.7,0.33,-0.46,-0.09,69.46,-2.66,-2.03,-0.58,0.17,1.59,1.82,43.104969,-70.994995,257
5.61,-10.9,98961,198.67,21.7,0.3,-0.5,-0.13,69.4,-2.72,-1.91,-0.58,0.17,1.6,1.82,43.104969,-70.994995,257
5.62,-10.35,98962,198.59,21.7,0.29,-0.34,-0.11,69.16,-2.66,-1.91,-0.57,0.17,1.61,1.83,43.104969,-70.994995,257
5.63,-10.35,98963,198.5,21.7,0.29,-0.46,-0.11,69.34,-2.66,-2.09,-0.58,0.18,1.6,1.83,43.104969,-70.994995,257
5.64,-10.35,98933,201.05,21.7,0.28,-0.43,-0.36,69.34,-2.66,-2.09,-0.58,0.18,1.61,1.84,43.104969,-70.994995,257
5.65,-10.35,98945,200.03,21.7,0.27,-0.4,0.01,69.59,-2.9,-1.91,-0.57,0.18,1.6,1.85,43.104969,-70.994995,257
5.66,-10.35,98945,200.03,21.7,0.23,-0.45,-0.24,69.77,-3.03,-2.03,-0.58,0.17,1.62,1.85,43.104969,-70.994995,257
5.67,-10.35,98939,200.54,21.7,0.31,-0.42,-0.17,69.65,-2.97,-2.03,-0.57,0.19,1.61,1.86,43.104969,-70.994995,257
5.68,-10.35,98951,199.52,21.7,0.26,-0.39,-0.11,69.89,-2.84,-1.97,-0.57,0.17,1.6,1.86,43.104969,-70.994995,257
5.69,-10.35,98937,200.71,21.7,0.29,-0.41,-0.25,69.77,-3.09,-1.79,-0.57,0.18,1.61,1.87,43.104969,-70.994995,257
5.7,-10.35,98935,200.88,21.7,0.24,-0.44,-0.2,70.01,-3.21,-1.91,-0.56,0.18,1.61,1.87,43.104969,-70.994995,257
5.71,-10.9,98945,200.03,21.7,0.28,-0.45,-0.19,69.77,-3.45,-2.03,-0.57,0.16,1.62,1.87,43.104969,-70.994995,257
5.72,-10.9,98904,203.51,21.7,0.25,-0.46,-0.22,69.46,-3.45,-1.97,-0.56,0.17,1.62,1.88,43.104969,-70.994995,257
5.73,-10.35,98921,202.06,21.7,0.25,-0.41,-0.15,69.59,-3.45,-2.09,-0.57,0.18,1.61,1.88,43.104969,-70.994995,257
5.74,-10.35,98914,202.66,21.7,0.28,-0.42,-0.23,69.34,-3.7,-2.09,-0.56,0.18,1.62,1.89,43.104969,-70.994995,257
5.75,-10.35,98928,201.47,21.7,0.24,-0.42,-0.11,69.4,-3.7,-1.97,-0.56,0.17,1.63,1.89,43.104969,-70.994995,257
5.76,-10.35,98929,201.39,21.7,0.27,-0.39,-0.14,69.71,-3.82,-1.91,-0.56,0.18,1.62,1.9,43.104969,-70.994995,257
5.77,-10.35,98909,203.08,21.7,0.25,-0.36,-0.14,69.83,-4,-1.91,-0.57,0.17,1.64,1.9,43.104969,-70.994995,257
5.78,-10.35,98916,202.49,21.7,0.27,-0.28,-0.16,70.13,-4.06,-1.91,-0.57,0.17,1.64,1.91,43.104969,-70.994995,257
5.78,-10.35,98916,202.49,21.7,0.27,-0.28,-0.16,70.13,-4.06,-1.91,-0.57,0.17,1.64,1.91,43.104969,-70.994995,257
5.79,-10.35,98910,203,21.7,0.22,-0.35,-0.09,70.56,-4.37,-1.91,-0.56,0.19,1.63,1.91,43.104969,-70.994995,257
5.8,-10.35,98911,202.91,21.7,0.26,-0.37,-0.15,70.68,-4.55,-1.91,-0.56,0.18,1.63,1.91,43.104969,-70.994995,257
5.81,-10.35,98906,203.34,21.7,0.25,-0.32,-0.02,70.38,-4.67,-1.91,-0.56,0.17,1.63,1.92,43.104969,-70.994995,257
5.82,-10.35,98899,203.93,21.7,0.25,-0.39,-0.04,70.38,-4.67,-1.97,-0.56,0.18,1.65,1.92,43.104969,-70.994995,257
5.83,-10.35,98891,204.61,21.7,0.23,-0.34,0,69.89,-4.86,-2.09,-0.55,0.17,1.63,1.93,43.104969,-70.994995,257
5.84,-10.35,98925,201.72,21.7,0.21,-0.41,0.06,69.46,-4.92,-2.09,-0.57,0.18,1.63,1.94,43.104969,-70.994995,257
5.85,-10.35,98890,204.7,21.7,0.25,-0.39,-0.04,69.04,-5.1,-2.09,-0.56,0.17,1.63,1.94,43.104969,-70.994995,257
5.86,-10.35,98884,205.21,21.7,0.21,-0.38,0.02,68.67,-5.1,-2.15,-0.56,0.18,1.66,1.95,43.104969,-70.994995,257
5.87,-10.35,98907,203.25,21.7,0.23,-0.41,0,68.18,-4.92,-2.22,-0.55,0.17,1.65,1.96,43.104969,-70.994995,257
5.88,-10.35,98897,204.1,21.7,0.21,-0.34,-0.03,67.75,-5.04,-2.22,-0.56,0.18,1.65,1.98,43.104969,-70.994995,257
5.89,-10.35,98904,203.51,21.7,0.23,-0.41,-0.05,67.45,-5.04,-2.28,-0.55,0.18,1.66,1.99,43.104969,-70.994995,257
5.9,-10.35,98890,204.7,21.7,0.22,-0.34,-0.11,67.45,-4.86,-2.28,-0.55,0.18,1.66,2,43.104969,-70.994995,257
5.91,-10.35,98872,206.22,21.7,0.15,-0.35,-0.05,67.57,-4.92,-2.09,-0.54,0.17,1.64,2.02,43.104969,-70.994995,257
5.92,-10.35,98875,205.97,21.7,0.22,-0.34,-0.01,67.39,-5.1,-2.15,-0.56,0.18,1.67,2.03,43.104969,-70.994995,257
5.93,-10.35,98891,204.61,21.7,0.22,-0.33,0.01,67.39,-5.22,-2.28,-0.54,0.18,1.66,2.05,43.104969,-70.994995,257
5.94,-10.35,98872,206.22,21.7,0.2,-0.35,0.03,67.02,-5.22,-2.46,-0.54,0.18,1.65,2.06,43.104969,-70.994995,257
5.95,-10.35,98872,206.22,21.7,0.2,-0.31,0.07,66.72,-5.04,-2.34,-0.55,0.18,1.66,2.08,43.104969,-70.994995,257
5.96,-10.35,98872,206.22,21.7,0.16,-0.29,0.07,66.66,-5.16,-2.4,-0.55,0.19,1.65,2.1,43.104969,-70.994995,257
5.97,-10.35,98866,206.73,21.7,0.19,-0.33,0.02,66.47,-5.22,-2.4,-0.54,0.18,1.67,2.12,43.104969,-70.994995,257
5.98,-10.35,98858,207.41,21.7,0.21,-0.32,0.16,66.29,-5.22,-2.22,-0.55,0.18,1.65,2.14,43.104969,-70.994995,257
5.99,-10.35,98852,207.92,21.7,0.19,-0.27,0.22,66.35,-5.29,-2.34,-0.56,0.17,1.65,2.16,43.104969,-70.994995,257
6,-10.35,98865,206.82,21.7,0.23,-0.24,0.1,66.05,-5.22,-2.34,-0.54,0.18,1.67,2.18,43.104969,-70.994995,257
6.01,-10.35,98852,207.92,21.7,0.19,-0.22,0.05,66.11,-5.16,-2.58,-0.53,0.19,1.67,2.21,43.104969,-70.994995,257
6.02,-10.35,98848,208.26,21.7,0.2,-0.27,0.09,66.05,-5.35,-2.46,-0.54,0.18,1.65,2.23,43.104969,-70.994995,257
6.03,-10.35,98855,207.67,21.7,0.19,-0.29,0.16,65.92,-5.29,-2.4,-0.54,0.18,1.67,2.26,43.104969,-70.994995,257
6.04,-10.35,98847,208.35,21.7,0.18,-0.25,0.05,65.92,-5.1,-2.64,-0.54,0.17,1.66,2.28,43.104969,-70.994995,257
