time,acceleration,pressure,altitude,height,speed,temperature,accel_x,accel_y,accel_z,gyro_roll,gyro_pitch,gyro_yaw,mag_x,mag_y,mag_z,tilt,pyro,latitude,longitude,altitude
24.52,-10.6,43843,6531.41,4963.43,50.89,27,-0.65,0.11,0.44,-182.64,-2.85,-0.4,0.27,0.38,-0.33,38.42,4.12,40.8846704,-104.6218013,6751
24.53,-10.6,43856,6529.28,4961.3,50.79,27.1,-0.62,0.15,0.44,-183.18,-2.97,-0.46,0.27,0.39,-0.32,38.45,4.12,40.8846704,-104.6218013,6751
24.54,-10.6,43857,6529.12,4961.14,50.69,27,-0.62,0.11,0.4,-183.67,-3.03,-0.22,0.27,0.4,-0.31,38.48,4.12,40.8846704,-104.6218013,6751
24.55,-10.6,43862,6528.3,4960.32,50.58,27.1,-0.64,0.13,0.36,-184.22,-3.03,-0.1,0.27,0.4,-0.31,38.51,4.12,40.8846704,-104.6218013,6751
24.56,-10.6,43854,6529.61,4961.63,50.48,27.1,-0.64,0.17,0.35,-184.71,-3.03,0.03,0.27,0.41,-0.3,38.54,4.12,40.8846704,-104.6218013,6751
24.57,-10.6,43851,6530.1,4962.12,50.37,27,-0.58,0.16,0.32,-185.32,-2.91,0.15,0.27,0.43,-0.29,38.57,4.12,40.8846704,-104.6218013,6751
24.58,-10.6,43851,6530.1,4962.12,50.27,27,-0.59,0.17,0.34,-185.87,-2.85,0.27,0.27,0.43,-0.28,38.6,4.12,40.8846704,-104.6218013,6751
24.59,-10.6,43842,6531.58,4963.6,50.16,27.1,-0.6,0.15,0.35,-186.73,-2.67,0.39,0.27,0.44,-0.27,38.62,4.12,40.8846704,-104.6218013,6751
24.6,-10.6,43845,6531.08,4963.1,50.06,27,-0.64,0.16,0.27,-187.52,-2.55,0.51,0.27,0.46,-0.26,38.65,4.12,40.8846704,-104.6218013,6751
24.61,-10.6,43835,6532.72,4964.74,49.96,27.1,-0.64,0.16,0.35,-188.19,-2.42,0.58,0.26,0.46,-0.25,38.67,4.12,40.8846704,-104.6218013,6751
24.62,-10.6,43835,6532.72,4964.74,49.85,27.1,-0.62,0.15,0.32,-188.86,-2.3,0.64,0.27,0.47,-0.25,38.7,4.12,40.8846704,-104.6218013,6751
24.63,-10.6,43821,6535.02,4967.04,49.75,27,-0.63,0.18,0.31,-189.65,-2.12,0.64,0.26,0.48,-0.23,38.72,4.12,40.8846704,-104.6218013,6751
24.64,-10.6,43828,6533.87,4965.89,49.64,27.1,-0.62,0.17,0.34,-190.45,-1.94,0.7,0.26,0.49,-0.22,38.74,4.12,40.8846087,-104.6213023,6809
24.64,-10.6,43828,6533.87,4965.89,49.64,27.1,-0.62,0.17,0.34,-190.45,-1.94,0.7,0.26,0.49,-0.22,38.74,4.12,40.8846087,-104.6213023,6809
24.64,-10.6,43828,6533.87,4965.89,49.64,27.1,-0.62,0.17,0.34,-190.45,-1.94,0.7,0.26,0.49,-0.22,38.74,4.12,40.8846087,-104.6213023,6809
24.65,-10.6,43819,6535.35,4967.37,49.54,27.1,-0.58,0.18,0.39,-191.24,-1.81,0.7,0.26,0.5,-0.21,38.76,4.12,40.8846087,-104.6213023,6809
24.66,-10.6,43824,6534.53,4966.55,49.43,27.1,-0.66,0.19,0.32,-192.04,-1.57,0.82,0.26,0.5,-0.21,38.78,4.1,40.8846087,-104.6213023,6809
24.66,-10.6,43824,6534.53,4966.55,49.43,27.1,-0.66,0.19,0.32,-192.04,-1.57,0.82,0.26,0.5,-0.21,38.78,4.1,40.8846087,-104.6213023,6809
24.67,-10.6,43813,6536.33,4968.35,49.33,27.1,-0.61,0.21,0.28,-192.58,-1.39,0.88,0.26,0.5,-0.2,38.79,4.1,40.8846087,-104.6213023,6809
24.68,-10.6,43812,6536.5,4968.52,49.23,27,-0.62,0.23,0.32,-193.26,-1.26,0.94,0.26,0.52,-0.17,38.81,4.1,40.8846087,-104.6213023,6809
24.69,-10.6,43820,6535.19,4967.2,49.12,27.1,-0.66,0.23,0.33,-193.74,-1.2,1.12,0.26,0.52,-0.16,38.83,4.1,40.8846087,-104.6213023,6809
24.7,-10.07,43813,6536.33,4968.35,49.02,27,-0.61,0.25,0.35,-194.05,-0.96,1.25,0.26,0.52,-0.16,38.84,4.1,40.8846087,-104.6213023,6809
24.71,-10.6,43825,6534.37,4966.38,48.92,27.1,-0.61,0.29,0.36,-194.35,-0.84,1.37,0.26,0.53,-0.14,38.85,4.1,40.8846087,-104.6213023,6809
24.72,-10.6,43813,6536.33,4968.35,48.81,27.1,-0.59,0.27,0.34,-194.48,-0.65,1.67,0.26,0.54,-0.12,38.87,4.1,40.8846087,-104.6213023,6809
24.73,-10.6,43804,6537.81,4969.83,48.71,27.1,-0.6,0.19,0.4,-194.72,-0.65,1.73,0.26,0.54,-0.12,38.88,4.1,40.8846087,-104.6213023,6809
24.74,-10.07,43783,6541.26,4973.28,48.61,27.1,-0.59,0.27,0.4,-195.21,-0.59,1.92,0.26,0.55,-0.1,38.9,4.1,40.8846087,-104.6213023,6809
24.75,-10.07,43794,6539.45,4971.47,48.51,27,-0.59,0.23,0.43,-195.21,-0.53,1.98,0.26,0.55,-0.09,38.92,4.1,40.8846087,-104.6213023,6809
24.76,-10.07,43797,6538.96,4970.98,48.4,27,-0.63,0.23,0.45,-195.21,-0.47,2.22,0.26,0.55,-0.07,38.93,4.1,40.8846087,-104.6213023,6809
24.77,-10.6,43789,6540.27,4972.29,48.3,27,-0.61,0.28,0.36,-195.21,-0.47,2.28,0.26,0.55,-0.07,38.95,4.1,40.8846087,-104.6213023,6809
24.78,-10.6,43791,6539.95,4971.97,48.2,27.1,-0.62,0.26,0.33,-195.58,-0.23,2.35,0.26,0.55,-0.06,38.97,4.1,40.8846087,-104.6213023,6809
24.79,-10.6,43777,6542.25,4974.26,48.1,27,-0.61,0.24,0.31,-195.7,-0.17,2.53,0.26,0.56,-0.03,38.99,4.1,40.8846087,-104.6213023,6809
24.8,-10.6,43784,6541.1,4973.11,47.99,27,-0.61,0.27,0.37,-195.94,0.02,2.53,0.26,0.55,-0.02,39.01,4.1,40.8846087,-104.6213023,6809
24.81,-10.07,43785,6540.93,4972.95,47.89,27.1,-0.57,0.3,0.37,-196.31,0.26,2.59,0.25,0.55,0,39.03,4.1,40.8846087,-104.6213023,6809
24.82,-10.6,43784,6541.1,4973.11,47.79,27,-0.57,0.28,0.31,-196.67,0.51,2.77,0.25,0.56,0.01,39.05,4.1,40.8846087,-104.6213023,6809
24.83,-10.6,43785,6540.93,4972.95,47.68,27.1,-0.59,0.29,0.32,-196.8,0.63,2.77,0.25,0.56,0.04,39.07,4.1,40.8846087,-104.6213023,6809
24.84,-10.6,43784,6541.1,4973.11,47.58,27,-0.57,0.3,0.27,-196.92,0.87,2.89,0.25,0.56,0.05,39.09,4.1,40.8846087,-104.6213023,6809
24.85,-10.07,43761,6544.87,4976.89,47.48,27,-0.59,0.27,0.33,-197.04,1.12,3.08,0.25,0.56,0.06,39.11,4.1,40.8846087,-104.6213023,6809
24.86,-10.07,43773,6542.9,4974.92,47.38,27.1,-0.58,0.31,0.28,-196.98,1.42,3.14,0.25,0.56,0.08,39.13,4.1,40.8846087,-104.6213023,6809
24.87,-10.07,43763,6544.55,4976.56,47.28,27.1,-0.57,0.31,0.31,-196.86,1.6,3.26,0.25,0.55,0.09,39.15,4.1,40.8846087,-104.6213023,6809
24.88,-10.07,43753,6546.19,4978.21,47.18,27.1,-0.56,0.32,0.38,-196.55,1.79,3.38,0.25,0.54,0.1,39.17,4.1,40.8846087,-104.6213023,6809
24.89,-10.07,43775,6542.57,4974.59,47.08,27.1,-0.59,0.31,0.23,-196.12,1.97,3.44,0.25,0.54,0.12,39.2,4.1,40.8846087,-104.6213023,6809
24.9,-10.07,43756,6545.7,4977.71,46.97,27,-0.52,0.33,0.31,-195.39,2.28,3.5,0.25,0.54,0.14,39.22,4.1,40.8846087,-104.6213023,6809
24.91,-10.07,43754,6546.02,4978.04,46.87,27.1,-0.56,0.31,0.27,-195.09,2.46,3.69,0.25,0.53,0.14,39.25,4.1,40.8846087,-104.6213023,6809
24.92,-10.6,43757,6545.53,4977.55,46.77,27.1,-0.58,0.33,0.31,-194.66,2.76,3.63,0.25,0.53,0.16,39.27,4.1,40.8846087,-104.6213023,6809
24.93,-10.07,43750,6546.68,4978.7,46.67,27,-0.54,0.3,0.3,-193.87,2.95,3.75,0.25,0.53,0.17,39.3,4.1,40.8846087,-104.6213023,6809
24.94,-10.07,43745,6547.5,4979.52,46.57,27.1,-0.56,0.31,0.31,-192.95,3.13,3.81,0.25,0.53,0.18,39.33,4.1,40.8846087,-104.6213023,6809
24.95,-10.6,43740,6548.32,4980.34,46.47,27,-0.55,0.34,0.33,-191.91,3.44,3.93,0.25,0.52,0.2,39.36,4.1,40.8846087,-104.6213023,6809
24.96,-10.6,43737,6548.82,4980.84,46.36,27.1,-0.57,0.33,0.25,-191.24,3.68,3.99,0.25,0.51,0.21,39.4,4.1,40.8846087,-104.6213023,6809
24.97,-10.6,43735,6549.15,4981.16,46.26,27,-0.57,0.34,0.27,-190.57,3.99,4.05,0.25,0.5,0.21,39.43,4.1,40.8846087,-104.6213023,6809
24.98,-10.07,43732,6549.64,4981.66,46.16,27.1,-0.57,0.3,0.23,-189.84,4.23,4.12,0.25,0.5,0.23,39.47,4.12,40.8846087,-104.6213023,6809
24.98,-10.07,43732,6549.64,4981.66,46.16,27.1,-0.57,0.3,0.23,-189.84,4.23,4.12,0.25,0.5,0.23,39.47,4.12,40.8846087,-104.6213023,6809
24.99,-10.07,43732,6549.64,4981.66,46.06,27,-0.53,0.29,0.3,-189.11,4.47,4.18,0.25,0.48,0.23,39.51,4.12,40.8846087,-104.6213023,6809
25,-10.07,43727,6550.46,4982.48,45.96,27,-0.55,0.34,0.24,-188.5,4.72,4.24,0.25,0.48,0.24,39.55,4.12,40.8846087,-104.6213023,6809
25.01,-10.07,43736,6548.98,4981,45.86,27.1,-0.59,0.33,0.27,-187.82,5.08,4.18,0.25,0.48,0.27,39.59,4.12,40.8846087,-104.6213023,6809
25.02,-10.6,43733,6549.47,4981.49,45.75,27.1,-0.57,0.35,0.24,-187.27,5.27,4.3,0.25,0.46,0.27,39.64,4.12,40.8846087,-104.6213023,6809
25.03,-10.07,43724,6550.95,4982.97,45.65,27.1,-0.55,0.32,0.26,-186.66,5.57,4.24,0.25,0.45,0.28,39.68,4.12,40.8846087,-104.6213023,6809
25.04,-10.6,43730,6549.97,4981.99,45.55,27,-0.59,0.25,0.18,-185.99,5.88,4.3,0.25,0.45,0.29,39.73,4.12,40.8846087,-104.6213023,6809
25.05,-10.6,43717,6552.11,4984.12,45.45,27,-0.56,0.34,0.22,-185.38,6.06,4.36,0.24,0.44,0.3,39.78,4.12,40.8846087,-104.6213023,6809
25.06,-10.07,43708,6553.59,4985.6,45.34,27.1,-0.55,0.32,0.25,-184.71,6.43,4.3,0.24,0.43,0.31,39.84,4.12,40.8846087,-104.6213023,6809
25.07,-10.6,43705,6554.08,4986.1,45.24,27.1,-0.53,0.27,0.28,-184.16,6.73,4.24,0.24,0.42,0.32,39.89,4.12,40.8846087,-104.6213023,6809
25.08,-10.6,43708,6553.59,4985.6,45.14,27.1,-0.54,0.34,0.28,-183.49,7.04,4.24,0.24,0.41,0.33,39.95,4.12,40.8846087,-104.6213023,6809
25.09,-10.07,43710,6553.26,4985.27,45.04,27,-0.52,0.26,0.26,-182.76,7.4,4.18,0.24,0.4,0.34,40.01,4.12,40.8846087,-104.6213023,6809
25.1,-10.07,43704,6554.24,4986.26,44.94,27,-0.57,0.28,0.2,-181.9,7.65,4.18,0.24,0.38,0.34,40.07,4.12,40.8846087,-104.6213023,6809
25.11,-10.07,43689,6556.71,4988.73,44.84,27.1,-0.51,0.32,0.21,-181.23,7.89,4.12,0.24,0.37,0.35,40.14,4.12,40.8846087,-104.6213023,6809
25.12,-10.07,43705,6554.08,4986.1,44.74,27.1,-0.53,0.31,0.2,-180.32,8.2,4.05,0.24,0.37,0.36,40.21,4.12,40.8846087,-104.6213023,6809
25.13,-10.07,43695,6555.72,4987.74,44.63,27.1,-0.57,0.34,0.16,-179.52,8.62,3.87,0.24,0.35,0.38,40.28,4.12,40.8846087,-104.6213023,6809
25.14,-10.6,43696,6555.56,4987.58,44.53,27.1,-0.51,0.28,0.26,-178.79,8.69,3.87,0.24,0.34,0.37,40.35,4.12,40.8846087,-104.6213023,6809
25.15,-10.6,43693,6556.05,4988.07,44.43,27.1,-0.53,0.33,0.23,-178.12,9.05,3.75,0.24,0.33,0.39,40.42,4.12,40.8846087,-104.6213023,6809
25.16,-10.6,43682,6557.86,4989.88,44.33,27,-0.53,0.29,0.25,-177.33,9.23,3.63,0.24,0.32,0.39,40.5,4.12,40.8846087,-104.6213023,6809
25.17,-10.07,43685,6557.37,4989.39,44.23,27,-0.56,0.26,0.23,-176.59,9.42,3.57,0.24,0.31,0.4,40.58,4.12,40.8846087,-104.6213023,6809
25.18,-10.07,43675,6559.01,4991.03,44.12,27.1,-0.53,0.3,0.24,-175.92,9.72,3.5,0.24,0.3,0.4,40.66,4.12,40.8846087,-104.6213023,6809
25.19,-10.07,43677,6558.68,4990.7,44.02,27,-0.5,0.29,0.16,-175.25,10.03,3.38,0.24,0.29,0.41,40.74,4.12,40.8846087,-104.6213023,6809
25.2,-10.6,43677,6558.68,4990.7,43.92,27,-0.53,0.31,0.23,-174.46,10.21,3.2,0.24,0.27,0.41,40.83,4.12,40.8846087,-104.6213023,6809
25.21,-10.6,43674,6559.18,4991.2,43.82,27.1,-0.55,0.27,0.18,-173.72,10.46,3.14,0.24,0.25,0.41,40.92,4.12,40.8846087,-104.6213023,6809
25.22,-10.6,43670,6559.84,4991.85,43.71,27,-0.53,0.31,0.15,-172.93,10.64,2.96,0.24,0.24,0.41,41.01,4.12,40.8846087,-104.6213023,6809
25.23,-10.6,43670,6559.84,4991.85,43.61,27.1,-0.56,0.28,0.21,-172.14,10.94,2.77,0.24,0.23,0.43,41.1,4.12,40.8846087,-104.6213023,6809
25.24,-10.07,43674,6559.18,4991.2,43.51,27.1,-0.52,0.23,0.2,-171.47,11.19,2.71,0.24,0.22,0.42,41.2,4.12,40.8846087,-104.6213023,6809
25.25,-10.07,43660,6561.48,4993.5,43.41,27.1,-0.52,0.24,0.23,-170.86,11.37,2.53,0.24,0.2,0.43,41.3,4.12,40.8846087,-104.6213023,6809
25.26,-10.07,43664,6560.82,4992.84,43.31,27.1,-0.56,0.26,0.25,-170,11.49,2.35,0.24,0.2,0.43,41.4,4.12,40.8846087,-104.6213023,6809
25.27,-10.07,43652,6562.8,4994.82,43.21,27.1,-0.52,0.3,0.2,-169.51,11.62,2.16,0.23,0.19,0.43,41.5,4.12,40.8846087,-104.6213023,6809
25.28,-10.07,43660,6561.48,4993.5,43.11,27.1,-0.47,0.28,0.27,-168.78,11.86,2.1,0.23,0.17,0.43,41.61,4.12,40.8846087,-104.6213023,6809
25.29,-10.07,43651,6562.96,4994.98,43.01,27,-0.5,0.25,0.25,-167.93,11.98,1.86,0.23,0.16,0.43,41.71,4.12,40.8846087,-104.6213023,6809
25.3,-10.07,43652,6562.8,4994.82,42.91,27.1,-0.53,0.32,0.25,-167.44,12.1,1.67,0.23,0.15,0.44,41.82,4.14,40.8846087,-104.6213023,6809
25.3,-10.07,43652,6562.8,4994.82,42.91,27.1,-0.53,0.32,0.25,-167.44,12.1,1.67,0.23,0.15,0.44,41.82,4.14,40.8846087,-104.6213023,6809
25.31,-10.07,43647,6563.62,4995.64,42.81,27.1,-0.52,0.27,0.17,-167.13,12.29,1.49,0.23,0.13,0.44,41.93,4.14,40.8846087,-104.6213023,6809
25.32,-10.07,43641,6564.61,4996.63,42.71,27.1,-0.51,0.3,0.26,-166.4,12.41,1.31,0.23,0.11,0.43,42.04,4.14,40.8846087,-104.6213023,6809
25.33,-10.07,43646,6563.79,4995.81,42.61,27.1,-0.52,0.28,0.26,-165.73,12.47,1.12,0.23,0.1,0.43,42.15,4.14,40.8846087,-104.6213023,6809
25.34,-10.07,43644,6564.12,4996.13,42.51,27.1,-0.51,0.26,0.25,-165.18,12.59,1,0.23,0.1,0.43,42.27,4.14,40.8846087,-104.6213023,6809
25.35,-10.07,43635,6565.6,4997.62,42.41,27.1,-0.52,0.26,0.23,-164.51,12.84,0.88,0.23,0.08,0.43,42.39,4.14,40.8846087,-104.6213023,6809
25.36,-10.07,43643,6564.28,4996.3,42.31,27.1,-0.49,0.24,0.25,-163.96,12.84,0.7,0.23,0.07,0.43,42.51,4.14,40.8846087,-104.6213023,6809
25.37,-10.07,43645,6563.95,4995.97,42.21,27.1,-0.51,0.29,0.19,-163.35,13.02,0.58,0.23,0.06,0.43,42.63,4.14,40.8846087,-104.6213023,6809
25.38,-10.07,43625,6567.24,4999.26,42.11,27.1,-0.55,0.25,0.17,-162.74,13.08,0.39,0.23,0.05,0.43,42.75,4.14,40.8846087,-104.6213023,6809
25.39,-10.07,43639,6564.94,4996.96,42.01,27.1,-0.52,0.26,0.28,-162.25,13.08,0.21,0.23,0.04,0.42,42.87,4.14,40.8846087,-104.6213023,6809
25.4,-10.07,43613,6569.22,5001.24,41.91,27.1,-0.51,0.28,0.29,-161.39,13.26,0.03,0.23,0.02,0.43,43,4.14,40.8846087,-104.6213023,6809
25.41,-10.07,43623,6567.57,4999.59,41.81,27.1,-0.54,0.27,0.26,-160.78,13.32,-0.1,0.23,0.01,0.43,43.13,4.14,40.8846087,-104.6213023,6809
25.42,-10.6,43616,6568.73,5000.75,41.7,27.1,-0.5,0.22,0.25,-160.17,13.39,-0.4,0.22,0,0.42,43.25,4.14,40.8846087,-104.6213023,6809
25.43,-10.07,43629,6566.59,4998.6,41.6,27.1,-0.5,0.28,0.2,-159.5,13.39,-0.46,0.22,-0.02,0.42,43.38,4.14,40.8846087,-104.6213023,6809
25.44,-10.07,43611,6569.55,5001.57,41.5,27.1,-0.51,0.29,0.29,-159.26,13.45,-0.71,0.22,-0.03,0.42,43.51,4.14,40.8846087,-104.6213023,6809
25.45,-10.07,43610,6569.72,5001.73,41.4,27.1,-0.53,0.34,0.22,-158.59,13.57,-0.77,0.22,-0.03,0.42,43.64,4.14,40.8846087,-104.6213023,6809
25.46,-10.07,43616,6568.73,5000.75,41.3,27.1,-0.53,0.26,0.26,-157.37,13.63,-0.95,0.22,-0.05,0.41,43.78,4.14,40.8846087,-104.6213023,6809
25.47,-10.07,43606,6570.37,5002.39,41.2,27.1,-0.52,0.19,0.28,-156.21,13.57,-1.13,0.22,-0.06,0.4,43.91,4.14,40.8846087,-104.6213023,6809
25.48,-10.07,43618,6568.4,5000.42,41.1,27,-0.5,0.27,0.29,-155.05,13.63,-1.26,0.22,-0.07,0.4,44.04,4.14,40.8846087,-104.6213023,6809
25.49,-10.07,43594,6572.35,5004.37,41,27.1,-0.49,0.27,0.24,-153.58,13.51,-1.44,0.22,-0.08,0.39,44.18,4.14,40.8846087,-104.6213023,6809
25.5,-10.07,43611,6569.55,5001.57,40.9,27.1,-0.52,0.27,0.28,-152.3,13.57,-1.62,0.22,-0.09,0.38,44.31,4.14,40.8846087,-104.6213023,6809
25.51,-10.6,43612,6569.39,5001.4,40.8,27.1,-0.53,0.23,0.31,-150.9,13.51,-1.62,0.22,-0.1,0.38,44.45,4.14,40.8846087,-104.6213023,6809
25.52,-10.6,43604,6570.7,5002.72,40.7,27.1,-0.52,0.25,0.3,-149.61,13.32,-1.93,0.22,-0.11,0.37,44.58,4.14,40.8846087,-104.6213023,6809
25.53,-10.07,43598,6571.69,5003.71,40.6,27.1,-0.52,0.24,0.32,-148.45,13.14,-1.99,0.22,-0.12,0.36,44.71,4.14,40.8846087,-104.6213023,6809
25.54,-10.07,43597,6571.86,5003.88,40.5,27.1,-0.52,0.27,0.26,-147.3,13.08,-2.11,0.22,-0.13,0.36,44.85,4.14,40.8846087,-104.6213023,6809
25.55,-10.07,43607,6570.21,5002.23,40.4,27.1,-0.49,0.27,0.32,-146.26,12.96,-2.17,0.22,-0.14,0.35,44.98,4.14,40.8846087,-104.6213023,6809
25.56,-10.07,43589,6573.18,5005.19,40.3,27,-0.49,0.23,0.32,-145.04,12.9,-2.17,0.22,-0.14,0.36,45.11,4.14,40.8846087,-104.6213023,6809
25.57,-10.07,43597,6571.86,5003.88,40.2,27.1,-0.49,0.23,0.34,-143.76,12.77,-2.23,0.22,-0.16,0.34,45.24,4.14,40.8846087,-104.6213023,6809
25.58,-10.07,43595,6572.19,5004.21,40.1,27.1,-0.51,0.24,0.27,-142.72,12.71,-2.48,0.22,-0.17,0.33,45.37,4.14,40.8846087,-104.6213023,6809
25.59,-10.07,43592,6572.68,5004.7,39.99,27.1,-0.52,0.24,0.3,-141.37,12.65,-2.48,0.21,-0.17,0.33,45.49,4.14,40.8846087,-104.6213023,6809
25.6,-10.6,43568,6576.64,5008.66,39.89,27.1,-0.57,0.27,0.24,-140.28,12.65,-2.6,0.21,-0.18,0.32,45.62,4.14,40.8846087,-104.6213023,6809
25.61,-10.6,43571,6576.14,5008.16,39.79,27.1,-0.5,0.2,0.31,-139.36,12.53,-2.72,0.21,-0.19,0.31,45.75,4.14,40.8846087,-104.6213023,6809
25.62,-10.07,43582,6574.33,5006.35,39.69,27.1,-0.48,0.24,0.36,-138.57,12.47,-2.84,0.21,-0.19,0.31,45.88,4.13,40.8846087,-104.6213023,6809
25.62,-10.07,43582,6574.33,5006.35,39.69,27.1,-0.48,0.24,0.36,-138.57,12.47,-2.84,0.21,-0.19,0.31,45.88,4.13,40.8846087,-104.6213023,6809
25.63,-10.07,43576,6575.32,5007.34,39.59,27.1,-0.5,0.28,0.28,-137.9,12.41,-2.9,0.21,-0.2,0.3,46.01,4.13,40.8846087,-104.6213023,6809
25.64,-10.07,43592,6572.68,5004.7,39.49,27.1,-0.5,0.21,0.27,-136.86,12.29,-2.9,0.21,-0.2,0.3,46.13,4.13,40.8846087,-104.6213023,6809
25.64,-10.07,43592,6572.68,5004.7,39.49,27.1,-0.5,0.21,0.27,-136.86,12.29,-2.9,0.21,-0.2,0.3,46.13,4.13,40.8846087,-104.6213023,6809
25.64,-10.07,43592,6572.68,5004.7,39.49,27.1,-0.5,0.21,0.27,-136.86,12.29,-2.9,0.21,-0.2,0.3,46.13,4.13,40.8846087,-104.6213023,6809
25.65,-10.07,43568,6576.64,5008.66,39.39,27.1,-0.51,0.23,0.28,-136.13,12.16,-3.03,0.21,-0.22,0.29,46.26,4.13,40.8845682,-104.6208113,6858
25.66,-10.07,43579,6574.82,5006.84,39.29,27.1,-0.47,0.26,0.34,-135.21,12.1,-3.15,0.21,-0.23,0.28,46.38,4.13,40.8845682,-104.6208113,6858
25.67,-10.6,43565,6577.13,5009.15,39.19,27.1,-0.47,0.26,0.28,-134.29,11.98,-3.15,0.21,-0.22,0.28,46.51,4.13,40.8845682,-104.6208113,6858
25.68,-10.07,43561,6577.79,5009.81,39.09,27.1,-0.48,0.23,0.37,-133.68,11.92,-3.21,0.21,-0.24,0.27,46.63,4.13,40.8845682,-104.6208113,6858
25.69,-10.07,43560,6577.96,5009.98,38.99,27.1,-0.46,0.18,0.29,-133.07,11.8,-3.21,0.21,-0.24,0.26,46.75,4.13,40.8845682,-104.6208113,6858
25.7,-10.07,43562,6577.63,5009.65,38.89,27.1,-0.49,0.23,0.25,-132.22,11.68,-3.39,0.21,-0.24,0.25,46.87,4.13,40.8845682,-104.6208113,6858
25.71,-10.07,43561,6577.79,5009.81,38.79,27.1,-0.49,0.24,0.24,-131.49,11.62,-3.39,0.21,-0.26,0.23,46.99,4.13,40.8845682,-104.6208113,6858
25.72,-10.07,43547,6580.1,5012.12,38.69,27.1,-0.48,0.26,0.31,-130.88,11.37,-3.45,0.21,-0.26,0.24,47.1,4.13,40.8845682,-104.6208113,6858
25.73,-10.07,43549,6579.77,5011.79,38.59,27.1,-0.46,0.19,0.31,-130.39,11.37,-3.45,0.21,-0.26,0.23,47.22,4.13,40.8845682,-104.6208113,6858
25.74,-10.07,43551,6579.44,5011.46,38.49,27.1,-0.45,0.21,0.29,-130.08,11.19,-3.51,0.21,-0.26,0.21,47.33,4.13,40.8845682,-104.6208113,6858
25.75,-10.07,43555,6578.78,5010.8,38.38,27.1,-0.52,0.22,0.29,-129.41,11.07,-3.64,0.21,-0.27,0.21,47.45,4.13,40.8845682,-104.6208113,6858
25.76,-10.6,43547,6580.1,5012.12,38.28,27.1,-0.47,0.15,0.35,-129.11,10.94,-3.7,0.21,-0.28,0.2,47.56,4.13,40.8845682,-104.6208113,6858
25.77,-10.6,43533,6582.41,5014.43,38.18,27,-0.47,0.25,0.32,-128.8,10.82,-3.76,0.21,-0.28,0.19,47.67,4.13,40.8845682,-104.6208113,6858
25.78,-10.07,43547,6580.1,5012.12,38.08,27.1,-0.46,0.19,0.29,-128.56,10.7,-3.82,0.2,-0.28,0.19,47.78,4.13,40.8845682,-104.6208113,6858
25.79,-10.07,43535,6582.08,5014.1,37.98,27.1,-0.48,0.2,0.37,-128.62,10.64,-3.76,0.21,-0.29,0.17,47.89,4.13,40.8845682,-104.6208113,6858
25.8,-10.07,43538,6581.58,5013.6,37.88,27,-0.49,0.24,0.33,-128.31,10.39,-3.82,0.2,-0.3,0.16,47.99,4.13,40.8845682,-104.6208113,6858
25.81,-10.07,43538,6581.58,5013.6,37.78,27,-0.46,0.17,0.34,-128.25,10.33,-3.94,0.2,-0.29,0.15,48.1,4.13,40.8845682,-104.6208113,6858
25.82,-10.07,43515,6585.38,5017.4,37.68,27.1,-0.48,0.18,0.34,-128.25,10.15,-4,0.2,-0.29,0.14,48.2,4.13,40.8845682,-104.6208113,6858
25.83,-10.07,43527,6583.4,5015.42,37.58,27.1,-0.46,0.2,0.32,-128.5,10.09,-4,0.2,-0.29,0.13,48.3,4.13,40.8845682,-104.6208113,6858
25.84,-10.07,43523,6584.06,5016.08,37.48,27.1,-0.45,0.17,0.29,-128.68,9.91,-4.12,0.2,-0.3,0.13,48.4,4.13,40.8845682,-104.6208113,6858
25.85,-10.07,43525,6583.73,5015.75,37.38,27.1,-0.5,0.18,0.33,-128.56,9.78,-4.12,0.2,-0.3,0.11,48.5,4.13,40.8845682,-104.6208113,6858
25.86,-10.07,43527,6583.4,5015.42,37.28,27.1,-0.48,0.22,0.37,-128.8,9.66,-4.25,0.2,-0.3,0.1,48.6,4.13,40.8845682,-104.6208113,6858
25.87,-10.07,43512,6585.88,5017.89,37.18,27.1,-0.47,0.21,0.27,-128.74,9.48,-4.31,0.2,-0.31,0.1,48.69,4.13,40.8845682,-104.6208113,6858
25.88,-10.07,43512,6585.88,5017.89,37.08,27.1,-0.45,0.18,0.3,-128.86,9.3,-4.31,0.2,-0.31,0.08,48.79,4.13,40.8845682,-104.6208113,6858
25.89,-10.07,43523,6584.06,5016.08,36.98,27.1,-0.49,0.17,0.37,-128.92,9.11,-4.37,0.2,-0.31,0.07,48.88,4.13,40.8845682,-104.6208113,6858
25.9,-10.07,43527,6583.4,5015.42,36.88,27.1,-0.45,0.15,0.33,-128.92,8.93,-4.49,0.2,-0.32,0.07,48.97,4.13,40.8845682,-104.6208113,6858
25.91,-10.07,43509,6586.37,5018.39,36.78,27.1,-0.42,0.2,0.36,-128.92,8.81,-4.49,0.2,-0.32,0.06,49.06,4.13,40.8845682,-104.6208113,6858
25.92,-10.07,43499,6588.02,5020.04,36.68,27.1,-0.49,0.12,0.34,-128.98,8.62,-4.49,0.2,-0.31,0.04,49.15,4.13,40.8845682,-104.6208113,6858
25.93,-10.07,43522,6584.22,5016.24,36.58,27.1,-0.46,0.16,0.32,-128.92,8.44,-4.55,0.2,-0.31,0.04,49.23,4.13,40.8845682,-104.6208113,6858
